id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3261561,Parte Vieja Donostia- Dos playas,16394970,Jesus Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32412,-1.98098,Entire home/apt,355,2,229,2024-06-23,1.89,2,314,23,
3285824,"Beautiful 1 bedroom apart, 2 pax",7195786,Marta,Vizcaya,Bilbao,43.25592,-2.92838,Entire home/apt,134,2,147,2024-06-23,1.20,1,84,26,
3339054,ATICO FRENTE AL MAR Y TERRAZA.,16855092,Maria Y David,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32787,-1.97041,Entire home/apt,254,32,6,2023-07-08,0.05,1,331,1,ESS00381
3353015,Villa piscine en Historique maison,16918963,Othaz,GuipÃºzcoa,Irun,43.34885,-1.78355,Entire home/apt,529,2,56,2023-08-10,0.47,1,337,3,06402 064 260 14 0341
3374518,"Avenida II | Center, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32103,-1.98103,Entire home/apt,203,1,51,2024-06-09,0.42,85,148,7,ESS 00 708
3384406,"Azkorri Beach House (Getxo, Bilbao)",17072567,Alfredo,Vizcaya,Getxo,43.37341,-3.01618,Entire home/apt,833,4,33,2024-04-18,0.27,2,303,1,EBI263
3423003,habitación 3 en casa individual con desayuno,15147808,Isabel,Ãlava,Vitoria-Gasteiz,42.8404,-2.58502,Private room,55,1,65,2024-05-16,0.60,3,211,3,LVi 1004
3431052,Nice quiet space in Casco Viejo,7593733,Dagmara Helena,Vizcaya,Bilbao,43.25518,-2.92241,Private room,29,1,736,2020-09-02,6.05,2,2,0,
3454871,BILBAO-Casco Viejo,7880662,Luis Manuel,Vizcaya,Bilbao,43.25765,-2.92464,Entire home/apt,132,2,682,2024-06-28,5.62,1,45,92,EBI00003
3545616,Fully equipped apartment in Deusto,17799103,Javier,Vizcaya,Bilbao,43.27272,-2.94699,Entire home/apt,114,2,336,2024-05-30,2.79,1,91,27,E.BI-01099
3584951,Palacio - Pio Baroja (free parking),18033285,Josu,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30937,-1.99491,Entire home/apt,181,5,80,2023-08-28,0.67,1,115,7,
3610964,Precioso apartamento en Getxo,18195014,Leire,Vizcaya,Getxo,43.32795,-3.00821,Entire home/apt,111,4,43,2024-06-19,0.36,2,216,16,EBI00456
3640143,Nice apartment in Bilbao,15915408,Tonatiuh Y Cecilia,Vizcaya,Bilbao,43.25564,-2.92195,Entire home/apt,,3,376,2024-06-28,3.18,1,264,17,
3651959,Lovely appartment in Getxo,18195014,Leire,Vizcaya,Getxo,43.32685,-3.00823,Entire home/apt,119,3,28,2024-06-09,0.23,2,311,5,EBI00456
3675625,"70m2, new, downtown, furnished, gar",6702322,Mikel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31242,-1.97232,Entire home/apt,245,3,21,2023-06-11,0.17,1,362,0,
3765625,"Room with futon in Casco Viejo, Bilbao",87919218,Laura,Vizcaya,Bilbao,43.25531,-2.92197,Private room,45,1,936,2024-06-13,7.76,2,332,61,L-BI-58
3780999,Renovated apt 80m from beach (long-term),405128,Marcos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31615,-1.9848,Entire home/apt,165,30,50,2023-12-22,0.42,1,159,2,
3788575,LASAILEKU UN SITIO CON ENCANTO-suit,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,160,2,54,2023-07-21,0.45,8,358,1,
3788831,LASAILEKU-Habitacion- relajante-2,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,109,2,56,2019-08-15,0.47,8,365,0,
3794146,LASAILEKU-Habitacion  confortable-3,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,109,2,37,2022-09-18,0.31,8,365,0,
3794294,LASAILEKU- Atico -Habitacion-4-,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,134,2,79,2024-05-26,0.68,8,365,1,
3794426,Habitacion-5- a pie de jardin,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,134,2,54,2022-09-26,0.48,8,365,0,
3794588,LOFTa pie de jardin,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,144,2,28,2023-08-03,0.29,8,365,1,
3819164,Lovely apart WIFI and garage,12336523,Josune,Vizcaya,Bilbao,43.25182,-2.93239,Entire home/apt,129,2,621,2024-06-23,5.16,1,60,43,EBI387
3854203,Apartment in downtown. 50 m2,11689133,Jorge,Ãlava,Vitoria-Gasteiz,42.84292,-2.66825,Entire home/apt,80,2,165,2024-05-25,1.37,2,43,13,EV-0003
3854337,"Bella Vista | La Concha, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3158,-1.98612,Entire home/apt,438,1,82,2024-06-08,0.72,85,96,6,ESS 00 791
3885477,Hab. familiar con actividades en granja de Vitoria,20095395,Aitor,Ãlava,Vitoria-Gasteiz,42.89108,-2.80431,Private room,79,1,6,2023-08-14,0.08,3,73,2,
3902113,"Urdaibai, in the heart of Biosphere Reserve.",8377470,Angeles,Vizcaya,Sukarrieta,43.38643,-2.69037,Entire home/apt,150,7,12,2023-08-04,0.11,1,336,1,EBI 00543
3928399,Apartamentos rurales cerca de Bilbao,20351656,Jorge,Vizcaya,Atxondo,43.11097,-2.5984,Entire home/apt,233,2,20,2024-05-15,0.19,1,333,3,
3945455,Modest well-connected studio with a view,20443196,Beatriz,Vizcaya,Santurtzi,43.33506320623112,-3.0436154848363275,Entire home/apt,86,2,109,2024-06-24,7.22,1,272,90,EBI02215
3982897,Mikeletes Beach House.  AC. FREE PARKING & WIFI,6075819,Cristina,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31403,-1.99932,Entire home/apt,441,2,182,2024-06-28,1.69,1,206,34,
3984792,HABITACIONES   EN   SAN  SEBASTIAN- LSS00086,19632477,Ibon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32293,-1.97135,Private room,78,2,78,2023-08-23,0.65,3,90,5,
4066507,casa rural pikatzaenea de alquiler integro.,21089653,Pikatzaenea,Vizcaya,Sopuerta,43.2396,-3.17832,Entire home/apt,515,2,5,2024-02-11,0.07,1,293,1,TBI-00007
4068944,Habitacion doble exterior-LSS00086,19632477,Ibon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32473,-1.97062,Private room,66,3,93,2023-08-18,0.78,3,110,10,
4083654,Habitación doble comoda muy bien conectada,21180566,Mª Carmen,GuipÃºzcoa,Ormaiztegi,43.04143,-2.25921,Private room,51,1,44,2024-04-21,0.40,4,138,3,
4084071,Habitación individual muy bien ubicada.,21180566,Mª Carmen,GuipÃºzcoa,Ormaiztegi,43.04288,-2.25956,Private room,28,1,31,2024-06-08,0.28,4,47,3,
4084944,Habitación confortable LSS00086,19632477,Ibon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32284,-1.96903,Private room,59,3,115,2023-08-23,0.96,3,103,8,L-SS-00086
4111844,Villa Rioja Alavesa Juncalvera-Alquiler Semanal,21333957,Ana Maria,Ãlava,Lanciego,42.52029,-2.51055,Entire home/apt,871,5,2,2020-07-05,0.02,2,16,0,VERA EVI 00081
4112032,Villa Rioja Alavesa Juncalvera etxea,21333957,Ana Maria,Ãlava,Lanciego,42.52062,-2.51075,Entire home/apt,871,2,47,2024-06-02,0.40,2,16,6,EVI 00081
4114845,Room 10-15 min. walk to the beach and center,20922061,Ana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31136,-1.98838,Private room,67,2,284,2024-06-14,2.63,2,269,47,LSS00026
4138338,villa a 15 km de San Sebastián,21470205,Pedro,GuipÃºzcoa,Oiartzun,43.30705,-1.8489,Entire home/apt,250,3,109,2024-06-13,1.05,1,98,20,ESS00880
4144262,Apto ecléctico en centro ciudad,20267369,Nora,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31791,-1.97892,Entire home/apt,231,2,517,2024-06-28,4.35,2,240,41,ESS01975
4151212,Precioso piso en centro de Vitoria,1716368,Martín,Ãlava,Vitoria-Gasteiz,42.84679,-2.67139,Entire home/apt,144,4,110,2023-08-26,0.95,2,40,4,
4195620,Gorosarri Casa Rural -Estudio 1/3 pax,21766395,Alex,GuipÃºzcoa,Eskoriatza,42.99492,-2.56313,Hotel room,135,1,10,2024-01-22,0.09,6,310,1,XSS00107
4232502,Awesome Homestead in wild nature of Basque Country,20562400,Ander,Vizcaya,AbadiÃ±o,43.13581,-2.62421,Entire home/apt,301,3,22,2023-12-29,0.26,1,302,6,EBI01482
4260393,Iglesia siglo XV,22111776,Paz,Ãlava,Arrazua-Ubarrundia,42.92243,-2.57693,Entire home/apt,160,2,139,2024-06-10,1.17,1,190,18,EVI0009
4299198,"Seaside | Gros, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32379,-1.97419,Entire home/apt,188,1,65,2024-06-18,0.58,85,93,8,ESS 00 829
4299938,Zumaia. Old town. 5 min walk from the beach,5663735,Juan Luis,GuipÃºzcoa,Zumaia,43.29655,-2.25527,Private room,55,2,257,2024-05-26,2.19,1,277,21,LSS00030
4315682,Standing Villa in HONDARRIBIA.,17004047,Marta,GuipÃºzcoa,Hondarribia,43.34659479770954,-1.8252419258646844,Entire home/apt,361,2,101,2024-05-11,0.90,1,30,8,
4319670,Tu hogar en el paraíso de Urdaibai.,8869519,Carmen,Vizcaya,Busturia,43.39212,-2.69661,Entire home/apt,100,7,17,2023-08-19,0.18,2,282,1,U40262273L
4320547,Apartamento céntrico en Vitoria,22431447,Antonio,Ãlava,Vitoria-Gasteiz,42.84808,-2.66842,Entire home/apt,95,2,59,2023-10-08,0.50,1,291,2,
4322000,Apto. Casco Viejo y Guggenheim. Parking privado,17190256,Janire,Vizcaya,Bilbao,43.2637,-2.92232,Entire home/apt,156,2,511,2024-06-27,4.35,2,55,40,Numero turístico: EBI0044
4330756,Seascape: Dreamsite spectacular ocean view!,22195144,Ingeborg,Vizcaya,Plentzia,43.40611,-2.91886,Private room,135,3,94,2024-06-10,0.86,3,132,16,L-BI-70
4339077,Casco Viejo Vitoria-Gasteiz,22526962,Maria Cristina,Ãlava,Vitoria-Gasteiz,42.84919,-2.67374,Private room,32,1,320,2024-06-26,2.72,2,320,64,
4384400,ATeRiAN. Fantástico apartamento.  Parking,13522693,Aterian,GuipÃºzcoa,Zarautz,43.28607,-2.169,Entire home/apt,484,1,60,2024-04-26,0.52,16,237,5,ESS00152
4556672,Le plus bel appartement de la Baie,23621518,Oyana,GuipÃºzcoa,Zarautz,43.28779,-2.17007,Entire home/apt,343,5,31,2024-06-15,0.37,1,272,7,
4595860,Villa apartment in 15 min of Zurriola beach !,3905259,Elena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3252,-1.96055,Entire home/apt,130,3,129,2024-06-10,1.11,1,113,15,L.SS.00061
4622445,Loft cerca de la Playa,23940820,Olga,Vizcaya,Sopelana,43.3838,-2.97817,Entire home/apt,88,2,241,2024-05-05,2.56,1,302,17,
4665862,"Apartamentos Guikuri ""Oktogono""",19964669,Goikuri Baserria,Ãlava,Zigoitia,42.97493,-2.73944,Entire home/apt,155,6,46,2024-03-24,0.41,3,55,4,
4689777,Apartm. in the center with terrace,23438440,Xabier,Vizcaya,Bilbao,43.25799,-2.93255,Entire home/apt,104,1,635,2024-06-25,5.46,2,57,65,L-BI-0020
4706285,Room 10-15 min. walk to the beach and center,20922061,Ana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31018,-1.98871,Private room,67,2,231,2024-06-15,2.14,2,282,46,
4718386,House near the Beach + garden +parking,16059122,Alicia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3145,-1.99969,Entire home/apt,479,3,58,2024-06-27,0.82,2,18,8,
4737332,Diseño relax y disfrute,24448927,Jesus,Vizcaya,Bedia,43.208484248899175,-2.803685449158213,Entire home/apt,100,7,0,,,1,61,0,
4790857,Alquilo habitacion en casa de campo,24693383,Gloria,Vizcaya,Balmaseda,43.20702,-3.21256,Private room,42,2,2,2016-08-12,0.02,2,364,0,
4797282,RODEATE DE NATURALEZA.,24720815,Natura,Ãlava,LantarÃ³n,42.77478,-3.11297,Entire home/apt,400,2,2,2019-07-19,0.02,2,322,0,X.VI-00051
4802267,Monte y playa.,24741004,Ainara,GuipÃºzcoa,Mutriku,43.3047661,-2.3754469,Entire home/apt,186,5,0,,,1,226,0,
4924327,Double suite in authentic Basque villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31438,-2.00348,Private room,171,3,115,2024-06-07,1.05,5,49,8,
5025702,Apartamento 2/4 -Gorosarri Landetxea,21766395,Alex,GuipÃºzcoa,Eskoriatza,42.99464,-2.56298,Hotel room,195,1,2,2018-08-06,0.02,6,330,0,XSS00107
5049223,Apartamento cerca de Bilbao L-Bi-57,11072859,Matxalen,Vizcaya,Gatika,43.35774,-2.88097,Entire home/apt,95,5,142,2024-06-06,1.30,1,287,13,L-BI-57
5080499,"Apartamento Akuiola, 3 habitaciones",11157190,Nerea,Vizcaya,Gizaburuaga,43.33267,-2.52951,Entire home/apt,144,3,10,2023-08-15,0.10,2,248,4,
5239987,Charming apartment. Sea view. Perfect for a couple,7781608,Charo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31903,-1.98467,Entire home/apt,253,3,172,2024-06-11,1.82,1,244,21,ESS00508
5244905,Habitacion  con impresionante vista¡¡¡,10718635,Judith,Vizcaya,Bilbao,43.2545,-2.92388,Private room,76,2,457,2024-06-24,4.04,1,273,58,LB100575
5265754,Old town Luxury factory style .,22467824,Monse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3247,-1.98261,Entire home/apt,257,2,373,2024-06-06,3.31,2,86,10,ESS00162
5274012,Old Town fantastic Nordic apartment,22467824,Monse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3245,-1.98475,Entire home/apt,296,2,319,2024-06-26,2.85,2,172,48,ESS00162
5305118,luminosa casa con garaje al lado del casco viejo,22917189,Ana,Vizcaya,Bilbao,43.25181,-2.93053,Entire home/apt,136,4,48,2023-08-26,0.43,1,14,3,
5310971,Recién reformada casa rural en Alkiza,24875297,Ruth,GuipÃºzcoa,Alkiza,43.1742,-2.10875,Entire home/apt,243,5,26,2023-09-17,0.44,1,66,8,
5426376,"Amara Family& friends, wifi, 10' city center",15722620,Estefania,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30362,-1.97413,Entire home/apt,177,4,109,2023-11-12,1.00,2,48,16,sí tiene licencia
5474052,Amplio apartamento en Gros con parking privado,13725999,Jose Ignacio,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32294,-1.97579,Entire home/apt,288,1,299,2024-02-10,2.64,4,117,16,ESS00117 REGISTRO DE GOBIERNO VASCO
5527833,Ulia A | Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32257,-1.96,Entire home/apt,178,1,175,2024-04-06,1.58,13,203,6,ESS00459
5631724,Double room in authentic Basque villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31655,-2.00427,Private room,140,3,84,2023-07-26,0.78,5,54,2,
5631771,Single room in authentic  Basque villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31601,-2.00348,Private room,111,3,84,2024-05-28,0.77,5,60,5,
5648493,Piso en el corazón de San Sebastián by Santiago,29271895,Santiago,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32161,-1.98486,Entire home/apt,629,1,1187,2024-06-22,10.54,13,316,102,ESS 00262
5663280,Casa en Rioja Alavesa.vivaa el vino   EVI00132,28971041,Fernando,Ãlava,OyÃ³n,42.56905,-2.4152,Entire home/apt,250,1,127,2024-06-14,1.17,1,300,10,EVI00132
5675864,Beautiful Basque House With Magnificent Views.,13522693,Aterian,GuipÃºzcoa,Getaria,43.2908,-2.19329,Entire home/apt,876,1,55,2024-06-08,0.50,16,317,8,XSS00136
5682884,Always Easy I Carquizano,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32293,-1.9732,Entire home/apt,113,1,44,2023-10-08,0.40,25,323,1,ESS02225
5719613,Bilbao Center Attic,4548177,Lander,Vizcaya,Bilbao,43.2587040018891,-2.926206222429416,Entire home/apt,99,5,100,2024-03-25,0.91,1,231,1,
5759004,Balea 3 | Local Rentss,13367653,Basque Local Rentss,GuipÃºzcoa,Orio,43.28624,-2.12623,Entire home/apt,150,1,15,2024-05-30,0.13,15,326,1,ESS01959
5769895,Picasso | Local Rentss,13367653,Basque Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3254,-1.9752,Entire home/apt,138,1,36,2024-06-20,0.33,15,343,11,ESS01500
5814749,Acogedora casa en el valle Arratia,29677636,Miren,Vizcaya,Artea,43.13376,-2.78449,Entire home/apt,94,1,95,2024-06-29,0.86,2,313,19,EBI-177
5822311,Ama Lur de Lur Mendi,2290498,Mari,Ãlava,Labastida,42.59035,-2.79375,Private room,90,2,0,,,1,364,0,
5858640,★Spacious Central Old Town Apartment!★,20793003,Amy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32271,-1.98461,Entire home/apt,380,1,436,2024-06-10,3.95,1,220,36,ESS02035
5864701,Otxandi house,30453396,Patxi,Vizcaya,Otxandio,43.04192,-2.65487,Entire home/apt,389,4,28,2024-05-19,0.26,1,98,3,EBI0054
5915598,Comfortable Spacious Near Beach and Pintxos Area,30720805,Eba,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32392,-1.97677,Entire home/apt,376,2,257,2024-05-05,2.29,1,84,3,ESS00067
6019504,CASA ENTERA · Casa Rural Irigoien,14157336,Rosa Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.27038,-2.03461,Entire home/apt,643,2,3,2022-06-05,0.04,6,235,0,
6035069,Preciosa vivienda con terraza y piscina (ESS00774),31323882,Pili,GuipÃºzcoa,Hondarribia,43.36625,-1.7927,Entire home/apt,206,2,56,2024-06-14,0.64,3,118,10,ESS00774
6060148,Mundaka Sea Apartment,31452137,Mikel,Vizcaya,Mundaka,43.40595,-2.69678,Entire home/apt,147,1,88,2024-05-01,0.79,9,96,8,E bi 108
6071590,HABITACION CONTERRAZA FRENTE AL MAR. LSS00032,31020295,Ana Isabel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31708,-2.00986,Private room,85,1,427,2024-06-15,3.91,2,292,56,
6080880,Gran habitacion doble exterior con baño privado,31208960,Monika,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32375,-1.97188,Private room,104,2,478,2024-06-19,4.38,1,24,52,LSS00196
6114948,"Costa | La Concha, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31396,-1.98954,Entire home/apt,175,1,178,2024-04-28,1.60,85,27,12,ESS 00 728
6124638,"Rodeado de mar y monte, San Sebastián (LSS0088)",20367848,Marijo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30653,-2.05981,Private room,75,3,210,2023-06-12,1.92,2,2,0,LSS00088
6177222,"San Sebastián- Orio""Naparra-enea""",24833324,Joseba,GuipÃºzcoa,Orio,43.27736,-2.12575,Entire home/apt,150,2,216,2024-06-23,1.94,1,132,29,ESS00749
6209628,"Da Vinci | Central, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31345,-1.98205,Entire home/apt,225,1,58,2024-05-13,0.53,85,142,2,ESS 00 727
6217708,"Apartamento acogedor, luminoso y cómodo (ESS02253)",32246889,Oihana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31212,-2.00323,Entire home/apt,130,5,36,2024-06-18,0.60,1,227,6,ESS02253
6240904,Espectacular piso de lujo en Zumaia,32328114,Maria Victoria,GuipÃºzcoa,Zumaia,43.29907,-2.25735,Entire home/apt,450,4,9,2023-08-23,0.11,1,333,3,ESS-01052
6251353,"Exclusive, center-best location, 2min Concha beach",32469333,Andrea,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.319976806640625,-1.9819680452346802,Entire home/apt,373,2,344,2024-06-29,3.14,1,237,56,ESS00328
6264761,"Céntrico, a 100 m de las playas. Parking opcional",28360989,Maria Jesus,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3181,-1.97354,Entire home/apt,166,2,146,2024-06-26,1.32,1,317,22,LSS00114
6343844,"Habitación privada, Casco Viejo",33039701,Oscar Y Carlos,Vizcaya,Bilbao,43.25689,-2.92923,Private room,70,1,539,2024-06-28,4.88,1,50,100,LBI0004
6359469,Dos habit.+ sala + terraza/jardín +parking gratis,33129661,Pello,GuipÃºzcoa,Zumaia,43.30054,-2.25725,Entire home/apt,105,2,209,2024-06-16,1.89,1,108,17,
6386949,Pensión Basque Boutique - Habitación doble,33293247,Luis,Vizcaya,Bilbao,43.25686,-2.92479,Hotel room,130,1,76,2024-04-15,0.73,4,300,12,
6387393,Pensión Basque Boutique - Habitación triple,33293247,Luis,Vizcaya,Bilbao,43.25861,-2.92572,Hotel room,169,1,15,2023-02-17,0.14,4,268,0,
6387536,Pensión Basque Boutique - Habita. cuadruple,33293247,Luis,Vizcaya,Bilbao,43.25654,-2.92492,Hotel room,220,1,4,2024-03-26,0.04,4,250,1,
6387632,Pensión Basque Boutique - Doble de diseño,33293247,Luis,Vizcaya,Bilbao,43.25696,-2.92632,Hotel room,160,1,1,2018-12-28,0.01,4,277,0,
6434251,Precioso ático próximo a la playa,13723057,Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31406,-2.0028,Entire home/apt,433,3,103,2024-06-24,0.95,1,112,18,N º Inscripción en REATE: ESS00412
6531414,Open plan apartment near the center,3364629,Lore,Vizcaya,Lekeitio,43.36841,-2.50349,Entire home/apt,79,1,229,2024-06-16,2.10,1,298,34,
6536472,Brand new apt close to the beach,1589633,Emy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31527,-1.98568,Entire home/apt,243,31,7,2024-06-02,0.07,7,274,1,
6570980,"Apartamentos Guikuri ""Mirador""",19964669,Goikuri Baserria,Ãlava,Zigoitia,42.9733,-2.74059,Entire home/apt,148,2,65,2024-06-16,0.61,3,208,14,
6573915,Apto. amplio centro de Mundaka. E-BI-335,34382283,Bingen,Vizcaya,Mundaka,43.40704,-2.69942,Entire home/apt,123,2,65,2023-07-17,0.59,1,295,1,E-BI-335
6597558,"Easo, amplio y funcional cerca de la playa.",18192487,Bigalarent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3123277,-1.98228459999996,Entire home/apt,323,1,21,2024-04-01,0.20,9,150,1,ESS00447
6612631,Villa Lanperna,26474511,Alex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31773,-2.02774,Entire home/apt,1864,2,155,2024-06-13,1.50,1,289,34,ESS00316
6796065,City Center Lovely Apartment,35573424,Ioseba & Carol,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3139,-1.982,Entire home/apt,256,2,280,2024-06-28,2.54,1,74,41,ESS 000151
6832010,"Piso moderno, céntrico y con garaje.",35704563,Serafín,Vizcaya,Bilbao,43.25178242783613,-2.931464746953279,Entire home/apt,164,2,516,2024-06-07,4.75,3,194,10,E.BI.00924
6915646,Apartamento en San Sebastián - Donostia,18910266,Felix Y Raquel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32235,-1.94129,Entire home/apt,160,1,309,2024-06-16,2.83,1,83,51,ESS00104
6919822,Lovely double private room !!!,36268260,Sarah,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31786,-1.96739,Private room,96,2,130,2024-06-16,1.19,1,26,30,LSS0009
6928319,"SPORT Habitacion privada -parking privado, wifi",16228557,Lourdes,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32436,-1.96391,Private room,87,1,464,2024-06-08,4.37,4,284,57,MIRU b&b - Registro de Turismo Gobierno Vasco -HSS00838
6928338,"Boheme room  -parking, terraza, wifi",16228557,Lourdes,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32436,-1.96391,Private room,92,1,631,2024-06-08,5.78,4,291,65,MIRU b&b - Registro de Turismo Gobierno Vasco -HSS00838
6945575,Apto típica casa de pescadores céntrico parking,18967156,Eva,GuipÃºzcoa,Hondarribia,43.36537,-1.79319,Entire home/apt,160,2,315,2024-06-13,2.90,1,73,37,(REGISTRO ESS00299)
6948287,Apartment in Segura. Vasque country,36430435,Itziar,GuipÃºzcoa,Segura,43.00917,-2.25255,Entire home/apt,170,2,56,2024-03-31,0.65,1,300,9,
6950681,Nos gusta la cultura del detalle.,19632391,Kikis,GuipÃºzcoa,Hondarribia,43.34951,-1.81454,Private room,80,2,19,2022-08-29,0.32,1,28,0,ZSS00122
6956521,NICE & WELL LOCATED Apartment,30100717,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31866,-1.97231,Entire home/apt,218,1,736,2024-06-27,6.75,1,264,85,ESS 0056
6968137,"Ondarreta, gran piso junto a la playa de Ondarreta",18192487,Bigalarent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.313744,-2.005335,Entire home/apt,371,1,16,2024-06-09,0.15,9,139,2,ESS00448
6998934,Frente al mar en San Sebastián (LSS0088),20367848,Marijo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30695,-2.0593,Private room,95,4,194,2023-09-07,1.78,2,0,4,LSS00088
7036067,"Private Room ""Zurriola"" - Shared bathroom",4402649,Donostia-SS Guesthouse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32449,-1.98337,Private room,80,1,51,2019-05-19,0.47,4,0,0,
7036560,"Studio in the Old Town, ""La Concha""",4402649,Donostia-SS Guesthouse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32456,-1.98299,Private room,150,1,112,2019-01-11,1.02,4,0,0,
7049635,"Private room  ""Ondarreta""",4402649,Donostia-SS Guesthouse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32443,-1.98464,Private room,70,1,53,2019-08-13,0.49,4,0,0,
